,Loan_ID,Interest_Rate
33659,10197969,1
33660,10197970,3
33661,10197971,3
33662,10197972,1
33663,10197973,2
33664,10197974,2
33665,10197975,1
33666,10197976,2
33667,10197977,1
33668,10197978,2
33669,10197979,2
33670,10197980,3
33671,10197981,3
33672,10197982,2
33673,10197983,2
33674,10197984,1
33675,10197985,2
33676,10197986,3
33677,10197987,1
33678,10197988,2
33679,10197989,3
33680,10197990,3
33681,10197991,3
33682,10197992,1
33683,10197993,3
33684,10197994,3
33685,10197995,2
33686,10197996,2
33687,10197997,1
33688,10197998,3
33689,10197999,2
33690,10198000,2
33691,10198001,2
33692,10198002,2
33693,10198003,1
33694,10198004,3
33695,10198005,1
33696,10198006,2
33697,10198007,1
33698,10198008,1
33699,10198009,2
33700,10198010,2
33701,10198011,1
33702,10198012,2
33703,10198013,3
33704,10198014,2
33705,10198015,1
33706,10198016,2
33707,10198017,1
33708,10198018,1
33709,10198019,1
33710,10198020,2
33711,10198021,2
33712,10198022,3
33713,10198023,2
33714,10198024,2
33715,10198025,3
33716,10198026,3
33717,10198027,3
33718,10198028,1
33719,10198029,2
33720,10198030,3
33721,10198031,1
33722,10198032,3
33723,10198033,2
33724,10198034,1
33725,10198035,3
33726,10198036,3
33727,10198037,2
33728,10198038,2
33729,10198039,1
33730,10198040,2
33731,10198041,2
33732,10198042,1
33733,10198043,3
33734,10198044,1
33735,10198045,3
33736,10198046,3
33737,10198047,2
33738,10198048,2
33739,10198049,3
33740,10198050,3
33741,10198051,2
33742,10198052,3
33743,10198053,3
33744,10198054,3
33745,10198055,1
33746,10198056,3
33747,10198057,1
33748,10198058,3
33749,10198059,1
33750,10198060,2
33751,10198061,3
33752,10198062,3
33753,10198063,2
33754,10198064,3
33755,10198065,2
33756,10198066,3
33757,10198067,2
33758,10198068,1
33759,10198069,2
33760,10198070,2
33761,10198071,3
33762,10198072,3
33763,10198073,1
33764,10198074,2
33765,10198075,2
33766,10198076,1
33767,10198077,1
33768,10198078,2
33769,10198079,3
33770,10198080,1
33771,10198081,2
33772,10198082,2
33773,10198083,3
33774,10198084,2
33775,10198085,2
33776,10198086,1
33777,10198087,2
33778,10198088,2
33779,10198089,2
33780,10198090,3
33781,10198091,3
33782,10198092,2
33783,10198093,2
33784,10198094,1
33785,10198095,1
33786,10198096,2
33787,10198097,3
33788,10198098,2
33789,10198099,1
33790,10198100,2
33791,10198101,3
33792,10198102,1
33793,10198103,1
33794,10198104,2
33795,10198105,2
33796,10198106,2
33797,10198107,2
33798,10198108,3
33799,10198109,2
33800,10198110,3
33801,10198111,2
33802,10198112,2
33803,10198113,1
33804,10198114,3
33805,10198115,3
33806,10198116,3
33807,10198117,2
33808,10198118,2
33809,10198119,1
33810,10198120,2
33811,10198121,2
33812,10198122,3
33813,10198123,2
33814,10198124,3
33815,10198125,2
33816,10198126,3
33817,10198127,1
33818,10198128,2
33819,10198129,3
33820,10198130,3
33821,10198131,2
33822,10198132,1
33823,10198133,1
33824,10198134,3
33825,10198135,1
33826,10198136,3
33827,10198137,2
33828,10198138,1
33829,10198139,1
33830,10198140,2
33831,10198141,2
33832,10198142,1
33833,10198143,3
33834,10198144,2
33835,10198145,1
33836,10198146,2
33837,10198147,1
33838,10198148,1
33839,10198149,3
33840,10198150,3
33841,10198151,3
33842,10198152,3
33843,10198153,2
33844,10198154,3
33845,10198155,3
33846,10198156,3
33847,10198157,3
33848,10198158,2
33849,10198159,2
33850,10198160,2
33851,10198161,3
33852,10198162,2
33853,10198163,2
33854,10198164,1
33855,10198165,3
33856,10198166,2
33857,10198167,2
33858,10198168,2
33859,10198169,3
33860,10198170,2
33861,10198171,1
33862,10198172,2
33863,10198173,2
33864,10198174,1
33865,10198175,2
33866,10198176,2
33867,10198177,2
33868,10198178,1
33869,10198179,1
33870,10198180,1
33871,10198181,3
33872,10198182,2
33873,10198183,1
33874,10198184,3
33875,10198185,3
33876,10198186,1
33877,10198187,2
33878,10198188,2
33879,10198189,1
33880,10198190,2
33881,10198191,3
33882,10198192,2
33883,10198193,1
33884,10198194,2
33885,10198195,1
33886,10198196,1
33887,10198197,3
33888,10198198,2
33889,10198199,1
33890,10198200,2
33891,10198201,1
33892,10198202,2
33893,10198203,2
33894,10198204,3
33895,10198205,3
33896,10198206,3
33897,10198207,2
33898,10198208,3
33899,10198209,2
33900,10198210,2
33901,10198211,2
33902,10198212,1
33903,10198213,2
33904,10198214,2
33905,10198215,2
33906,10198216,2
33907,10198217,1
33908,10198218,2
33909,10198219,2
33910,10198220,2
33911,10198221,1
33912,10198222,1
33913,10198223,2
33914,10198224,1
33915,10198225,2
33916,10198226,1
33917,10198227,3
33918,10198228,3
33919,10198229,2
33920,10198230,2
33921,10198231,3
33922,10198232,1
33923,10198233,3
33924,10198234,1
33925,10198235,3
33926,10198236,2
33927,10198237,3
33928,10198238,3
33929,10198239,2
33930,10198240,3
33931,10198241,3
33932,10198242,2
33933,10198243,1
33934,10198244,3
33935,10198245,2
33936,10198246,3
33937,10198247,3
33938,10198248,3
33939,10198249,3
33940,10198250,1
33941,10198251,1
33942,10198252,2
33943,10198253,1
33944,10198254,1
33945,10198255,2
33946,10198256,1
33947,10198257,2
33948,10198258,3
33949,10198259,2
33950,10198260,3
33951,10198261,1
33952,10198262,2
33953,10198263,3
33954,10198264,3
33955,10198265,3
33956,10198266,3
33957,10198267,3
33958,10198268,1
33959,10198269,2
33960,10198270,3
33961,10198271,3
33962,10198272,2
33963,10198273,3
33964,10198274,3
33965,10198275,2
33966,10198276,3
33967,10198277,3
33968,10198278,3
33969,10198279,3
33970,10198280,1
33971,10198281,2
33972,10198282,3
33973,10198283,2
33974,10198284,2
33975,10198285,1
33976,10198286,1
33977,10198287,2
33978,10198288,2
33979,10198289,3
33980,10198290,2
33981,10198291,2
33982,10198292,1
33983,10198293,2
33984,10198294,3
33985,10198295,1
33986,10198296,2
33987,10198297,2
33988,10198298,1
33989,10198299,2
33990,10198300,2
33991,10198301,3
33992,10198302,2
33993,10198303,1
33994,10198304,2
33995,10198305,1
33996,10198306,3
33997,10198307,2
33998,10198308,2
33999,10198309,2
34000,10198310,1
34001,10198311,3
34002,10198312,2
34003,10198313,1
34004,10198314,3
34005,10198315,2
34006,10198316,2
34007,10198317,1
34008,10198318,3
34009,10198319,1
34010,10198320,3
34011,10198321,2
34012,10198322,3
34013,10198323,2
34014,10198324,3
34015,10198325,1
34016,10198326,3
34017,10198327,1
34018,10198328,2
34019,10198329,1
34020,10198330,3
34021,10198331,2
34022,10198332,2
34023,10198333,3
34024,10198334,2
34025,10198335,3
34026,10198336,3
34027,10198337,1
34028,10198338,3
34029,10198339,1
34030,10198340,3
34031,10198341,3
34032,10198342,2
34033,10198343,3
34034,10198344,2
34035,10198345,1
34036,10198346,2
34037,10198347,2
34038,10198348,1
34039,10198349,2
34040,10198350,2
34041,10198351,1
34042,10198352,3
34043,10198353,3
34044,10198354,2
34045,10198355,2
34046,10198356,2
34047,10198357,2
34048,10198358,3
34049,10198359,3
34050,10198360,2
34051,10198361,3
34052,10198362,3
34053,10198363,2
34054,10198364,2
34055,10198365,2
34056,10198366,2
34057,10198367,3
34058,10198368,2
34059,10198369,2
34060,10198370,3
34061,10198371,1
34062,10198372,1
34063,10198373,2
34064,10198374,2
34065,10198375,2
34066,10198376,2
34067,10198377,2
34068,10198378,3
34069,10198379,2
34070,10198380,1
34071,10198381,2
34072,10198382,3
34073,10198383,3
34074,10198384,2
34075,10198385,3
34076,10198386,3
34077,10198387,3
34078,10198388,3
34079,10198389,2
34080,10198390,1
34081,10198391,1
34082,10198392,3
34083,10198393,2
34084,10198394,2
34085,10198395,2
34086,10198396,2
34087,10198397,3
34088,10198398,2
34089,10198399,2
34090,10198400,3
34091,10198401,1
34092,10198402,3
34093,10198403,2
34094,10198404,3
34095,10198405,3
34096,10198406,1
34097,10198407,2
34098,10198408,2
34099,10198409,2
34100,10198410,1
34101,10198411,1
34102,10198412,3
34103,10198413,3
34104,10198414,3
34105,10198415,1
34106,10198416,3
34107,10198417,2
34108,10198418,3
34109,10198419,1
34110,10198420,3
34111,10198421,2
34112,10198422,2
34113,10198423,3
34114,10198424,2
34115,10198425,1
34116,10198426,2
34117,10198427,2
34118,10198428,3
34119,10198429,1
34120,10198430,2
34121,10198431,3
34122,10198432,3
34123,10198433,2
34124,10198434,2
34125,10198435,1
34126,10198436,2
34127,10198437,1
34128,10198438,2
34129,10198439,3
34130,10198440,1
34131,10198441,3
34132,10198442,3
34133,10198443,2
34134,10198444,2
34135,10198445,3
34136,10198446,2
34137,10198447,1
34138,10198448,1
34139,10198449,3
34140,10198450,2
34141,10198451,3
34142,10198452,2
34143,10198453,2
34144,10198454,1
34145,10198455,3
34146,10198456,2
34147,10198457,2
34148,10198458,3
34149,10198459,1
34150,10198460,2
34151,10198461,2
34152,10198462,1
34153,10198463,2
34154,10198464,3
34155,10198465,3
34156,10198466,1
34157,10198467,3
34158,10198468,3
34159,10198469,3
34160,10198470,3
34161,10198471,2
34162,10198472,1
34163,10198473,1
34164,10198474,3
34165,10198475,1
34166,10198476,1
34167,10198477,2
34168,10198478,2
34169,10198479,2
34170,10198480,2
34171,10198481,1
34172,10198482,3
34173,10198483,2
34174,10198484,1
34175,10198485,1
34176,10198486,1
34177,10198487,2
34178,10198488,3
34179,10198489,2
34180,10198490,3
34181,10198491,1
34182,10198492,2
34183,10198493,3
34184,10198494,3
34185,10198495,2
34186,10198496,2
34187,10198497,3
34188,10198498,3
34189,10198499,2
34190,10198500,3
34191,10198501,3
34192,10198502,2
34193,10198503,2
34194,10198504,3
34195,10198505,2
34196,10198506,2
34197,10198507,1
34198,10198508,3
34199,10198509,2
34200,10198510,1
34201,10198511,3
34202,10198512,3
34203,10198513,3
34204,10198514,3
34205,10198515,1
34206,10198516,1
34207,10198517,2
34208,10198518,2
34209,10198519,3
34210,10198520,2
34211,10198521,2
34212,10198522,2
34213,10198523,2
34214,10198524,2
34215,10198525,1
34216,10198526,2
34217,10198527,3
34218,10198528,2
34219,10198529,2
34220,10198530,3
34221,10198531,3
34222,10198532,3
34223,10198533,1
34224,10198534,3
34225,10198535,3
34226,10198536,3
34227,10198537,1
34228,10198538,2
34229,10198539,2
34230,10198540,2
34231,10198541,2
34232,10198542,2
34233,10198543,2
34234,10198544,2
34235,10198545,3
34236,10198546,2
34237,10198547,2
34238,10198548,3
34239,10198549,3
34240,10198550,2
34241,10198551,2
34242,10198552,3
34243,10198553,2
34244,10198554,2
34245,10198555,3
34246,10198556,3
34247,10198557,3
34248,10198558,2
34249,10198559,2
34250,10198560,2
34251,10198561,1
34252,10198562,1
34253,10198563,2
34254,10198564,1
34255,10198565,2
34256,10198566,3
34257,10198567,3
34258,10198568,1
34259,10198569,2
34260,10198570,1
34261,10198571,1
34262,10198572,3
34263,10198573,3
34264,10198574,3
34265,10198575,2
34266,10198576,1
34267,10198577,2
34268,10198578,1
34269,10198579,2
34270,10198580,2
34271,10198581,2
34272,10198582,2
34273,10198583,2
34274,10198584,3
34275,10198585,2
34276,10198586,2
34277,10198587,1
34278,10198588,2
34279,10198589,3
34280,10198590,1
34281,10198591,3
34282,10198592,3
34283,10198593,3
34284,10198594,2
34285,10198595,1
34286,10198596,3
34287,10198597,2
34288,10198598,2
34289,10198599,3
34290,10198600,2
34291,10198601,2
34292,10198602,3
34293,10198603,1
34294,10198604,1
34295,10198605,2
34296,10198606,2
34297,10198607,2
34298,10198608,1
34299,10198609,3
34300,10198610,1
34301,10198611,3
34302,10198612,3
34303,10198613,3
34304,10198614,2
34305,10198615,2
34306,10198616,3
34307,10198617,1
34308,10198618,3
34309,10198619,1
34310,10198620,3
34311,10198621,1
34312,10198622,1
34313,10198623,2
34314,10198624,1
34315,10198625,3
34316,10198626,2
34317,10198627,3
34318,10198628,3
34319,10198629,2
34320,10198630,2
34321,10198631,3
34322,10198632,1
34323,10198633,3
34324,10198634,3
34325,10198635,2
34326,10198636,3
34327,10198637,3
34328,10198638,3
34329,10198639,3
34330,10198640,3
34331,10198641,1
34332,10198642,2
34333,10198643,2
34334,10198644,3
34335,10198645,2
34336,10198646,1
34337,10198647,3
34338,10198648,1
34339,10198649,1
34340,10198650,1
34341,10198651,3
34342,10198652,2
34343,10198653,2
34344,10198654,2
34345,10198655,3
34346,10198656,2
34347,10198657,3
34348,10198658,3
34349,10198659,3
34350,10198660,3
34351,10198661,3
34352,10198662,2
34353,10198663,3
34354,10198664,1
34355,10198665,3
34356,10198666,3
34357,10198667,2
34358,10198668,1
34359,10198669,1
34360,10198670,2
34361,10198671,3
34362,10198672,2
34363,10198673,2
34364,10198674,1
34365,10198675,2
34366,10198676,1
34367,10198677,1
34368,10198678,3
34369,10198679,3
34370,10198680,2
34371,10198681,3
34372,10198682,2
34373,10198683,2
34374,10198684,2
34375,10198685,3
34376,10198686,3
34377,10198687,2
34378,10198688,3
34379,10198689,2
34380,10198690,1
34381,10198691,2
34382,10198692,3
34383,10198693,1
34384,10198694,1
34385,10198695,2
34386,10198696,1
34387,10198697,2
34388,10198698,2
34389,10198699,3
34390,10198700,1
34391,10198701,3
34392,10198702,2
34393,10198703,2
34394,10198704,3
34395,10198705,2
34396,10198706,1
34397,10198707,2
34398,10198708,3
34399,10198709,2
34400,10198710,2
34401,10198711,2
34402,10198712,1
34403,10198713,1
34404,10198714,3
34405,10198715,2
34406,10198716,1
34407,10198717,2
34408,10198718,3
34409,10198719,3
34410,10198720,3
34411,10198721,2
34412,10198722,2
34413,10198723,2
34414,10198724,2
34415,10198725,1
34416,10198726,3
34417,10198727,3
34418,10198728,2
34419,10198729,3
34420,10198730,3
34421,10198731,2
34422,10198732,3
34423,10198733,3
34424,10198734,3
34425,10198735,1
34426,10198736,3
34427,10198737,3
34428,10198738,2
34429,10198739,3
34430,10198740,1
34431,10198741,2
34432,10198742,3
34433,10198743,3
34434,10198744,3
34435,10198745,3
34436,10198746,2
34437,10198747,2
34438,10198748,3
34439,10198749,2
34440,10198750,1
34441,10198751,2
34442,10198752,3
34443,10198753,1
34444,10198754,1
34445,10198755,1
34446,10198756,1
34447,10198757,2
34448,10198758,2
34449,10198759,2
34450,10198760,2
34451,10198761,1
34452,10198762,3
34453,10198763,3
34454,10198764,2
34455,10198765,2
34456,10198766,1
34457,10198767,2
34458,10198768,1
34459,10198769,3
34460,10198770,2
34461,10198771,2
34462,10198772,2
34463,10198773,3
34464,10198774,3
34465,10198775,1
34466,10198776,2
34467,10198777,2
34468,10198778,1
34469,10198779,2
34470,10198780,1
34471,10198781,2
34472,10198782,3
34473,10198783,2
34474,10198784,1
34475,10198785,3
34476,10198786,1
34477,10198787,2
34478,10198788,3
34479,10198789,3
34480,10198790,2
34481,10198791,3
34482,10198792,2
34483,10198793,2
34484,10198794,3
34485,10198795,3
34486,10198796,3
34487,10198797,3
34488,10198798,2
34489,10198799,1
34490,10198800,2
34491,10198801,2
34492,10198802,1
34493,10198803,1
34494,10198804,2
34495,10198805,2
34496,10198806,2
34497,10198807,2
34498,10198808,1
34499,10198809,2
34500,10198810,3
34501,10198811,3
34502,10198812,2
34503,10198813,3
34504,10198814,2
34505,10198815,3
34506,10198816,3
34507,10198817,2
34508,10198818,3
34509,10198819,1
34510,10198820,2
34511,10198821,3
34512,10198822,2
34513,10198823,1
34514,10198824,3
34515,10198825,2
34516,10198826,1
34517,10198827,2
34518,10198828,2
34519,10198829,2
34520,10198830,2
34521,10198831,1
34522,10198832,2
34523,10198833,2
34524,10198834,2
34525,10198835,2
34526,10198836,3
34527,10198837,3
34528,10198838,3
34529,10198839,3
34530,10198840,3
34531,10198841,1
34532,10198842,1
34533,10198843,2
34534,10198844,2
34535,10198845,2
34536,10198846,3
34537,10198847,2
34538,10198848,2
34539,10198849,3
34540,10198850,3
34541,10198851,1
34542,10198852,2
34543,10198853,2
34544,10198854,2
34545,10198855,3
34546,10198856,2
34547,10198857,3
34548,10198858,1
34549,10198859,2
34550,10198860,2
34551,10198861,3
34552,10198862,3
34553,10198863,1
34554,10198864,3
34555,10198865,3
34556,10198866,2
34557,10198867,2
34558,10198868,1
34559,10198869,2
34560,10198870,1
34561,10198871,3
34562,10198872,3
34563,10198873,3
34564,10198874,1
34565,10198875,1
34566,10198876,3
34567,10198877,1
34568,10198878,3
34569,10198879,3
34570,10198880,3
34571,10198881,1
34572,10198882,2
34573,10198883,2
34574,10198884,3
34575,10198885,2
34576,10198886,3
34577,10198887,2
34578,10198888,2
34579,10198889,1
34580,10198890,3
34581,10198891,3
34582,10198892,2
34583,10198893,3
34584,10198894,3
34585,10198895,3
34586,10198896,1
34587,10198897,1
34588,10198898,3
34589,10198899,1
34590,10198900,1
34591,10198901,3
34592,10198902,3
34593,10198903,3
34594,10198904,2
34595,10198905,1
34596,10198906,3
34597,10198907,1
34598,10198908,3
34599,10198909,2
34600,10198910,2
34601,10198911,1
34602,10198912,2
34603,10198913,1
34604,10198914,1
34605,10198915,3
34606,10198916,3
34607,10198917,2
34608,10198918,3
34609,10198919,2
34610,10198920,3
34611,10198921,3
34612,10198922,3
34613,10198923,1
34614,10198924,2
34615,10198925,3
34616,10198926,2
34617,10198927,3
34618,10198928,2
34619,10198929,3
34620,10198930,3
34621,10198931,2
34622,10198932,3
34623,10198933,2
34624,10198934,3
34625,10198935,2
34626,10198936,3
34627,10198937,1
34628,10198938,3
34629,10198939,3
34630,10198940,2
34631,10198941,2
34632,10198942,2
34633,10198943,1
34634,10198944,2
34635,10198945,2
34636,10198946,2
34637,10198947,2
34638,10198948,2
34639,10198949,2
34640,10198950,2
34641,10198951,3
34642,10198952,2
34643,10198953,2
34644,10198954,3
34645,10198955,2
34646,10198956,1
34647,10198957,2
34648,10198958,2
34649,10198959,3
34650,10198960,2
34651,10198961,3
34652,10198962,3
34653,10198963,2
34654,10198964,1
34655,10198965,2
34656,10198966,2
34657,10198967,3
34658,10198968,2
34659,10198969,2
34660,10198970,3
34661,10198971,2
34662,10198972,2
34663,10198973,2
34664,10198974,3
34665,10198975,2
34666,10198976,2
34667,10198977,2
34668,10198978,3
34669,10198979,2
34670,10198980,3
34671,10198981,3
34672,10198982,3
34673,10198983,3
34674,10198984,1
34675,10198985,2
34676,10198986,1
34677,10198987,1
34678,10198988,1
34679,10198989,2
34680,10198990,1
34681,10198991,3
34682,10198992,3
34683,10198993,3
34684,10198994,1
34685,10198995,3
34686,10198996,1
34687,10198997,3
34688,10198998,2
34689,10198999,1
34690,10199000,1
34691,10199001,3
34692,10199002,2
34693,10199003,3
34694,10199004,2
34695,10199005,2
34696,10199006,1
34697,10199007,3
34698,10199008,2
34699,10199009,3
34700,10199010,2
34701,10199011,2
34702,10199012,3
34703,10199013,2
34704,10199014,2
34705,10199015,3
34706,10199016,2
34707,10199017,1
34708,10199018,2
34709,10199019,1
34710,10199020,3
34711,10199021,3
34712,10199022,3
34713,10199023,3
34714,10199024,2
34715,10199025,2
34716,10199026,2
34717,10199027,3
34718,10199028,2
34719,10199029,3
34720,10199030,2
34721,10199031,2
34722,10199032,3
34723,10199033,3
34724,10199034,3
34725,10199035,2
34726,10199036,2
34727,10199037,1
34728,10199038,1
34729,10199039,3
34730,10199040,2
34731,10199041,1
34732,10199042,2
34733,10199043,2
34734,10199044,3
34735,10199045,2
34736,10199046,3
34737,10199047,3
34738,10199048,3
34739,10199049,2
34740,10199050,1
34741,10199051,2
34742,10199052,1
34743,10199053,3
34744,10199054,3
34745,10199055,3
34746,10199056,1
34747,10199057,1
34748,10199058,1
34749,10199059,3
34750,10199060,1
34751,10199061,3
34752,10199062,3
34753,10199063,2
34754,10199064,2
34755,10199065,2
34756,10199066,2
34757,10199067,3
34758,10199068,1
34759,10199069,2
34760,10199070,1
34761,10199071,1
34762,10199072,2
34763,10199073,1
34764,10199074,2
34765,10199075,2
34766,10199076,2
34767,10199077,2
34768,10199078,1
34769,10199079,2
34770,10199080,3
34771,10199081,3
34772,10199082,1
34773,10199083,2
34774,10199084,2
34775,10199085,3
34776,10199086,3
34777,10199087,2
34778,10199088,3
34779,10199089,3
34780,10199090,1
34781,10199091,2
34782,10199092,3
34783,10199093,1
34784,10199094,1
34785,10199095,3
34786,10199096,2
34787,10199097,2
34788,10199098,2
34789,10199099,2
34790,10199100,2
34791,10199101,1
34792,10199102,3
34793,10199103,2
34794,10199104,2
34795,10199105,2
34796,10199106,2
34797,10199107,2
34798,10199108,1
34799,10199109,3
34800,10199110,2
34801,10199111,3
34802,10199112,1
34803,10199113,2
34804,10199114,3
34805,10199115,2
34806,10199116,3
34807,10199117,3
34808,10199118,1
34809,10199119,2
34810,10199120,2
34811,10199121,3
34812,10199122,3
34813,10199123,3
34814,10199124,3
34815,10199125,3
34816,10199126,2
34817,10199127,3
34818,10199128,3
34819,10199129,3
34820,10199130,1
34821,10199131,2
34822,10199132,1
34823,10199133,1
34824,10199134,2
34825,10199135,1
34826,10199136,2
34827,10199137,2
34828,10199138,3
34829,10199139,1
34830,10199140,3
34831,10199141,3
34832,10199142,3
34833,10199143,1
34834,10199144,2
34835,10199145,3
34836,10199146,2
34837,10199147,3
34838,10199148,1
34839,10199149,2
34840,10199150,3
34841,10199151,3
34842,10199152,1
34843,10199153,2
34844,10199154,1
34845,10199155,2
34846,10199156,3
34847,10199157,3
34848,10199158,2
34849,10199159,1
34850,10199160,1
34851,10199161,3
34852,10199162,1
34853,10199163,3
34854,10199164,3
34855,10199165,2
34856,10199166,3
34857,10199167,2
34858,10199168,3
34859,10199169,2
34860,10199170,2
34861,10199171,2
34862,10199172,1
34863,10199173,1
34864,10199174,2
34865,10199175,3
34866,10199176,3
34867,10199177,3
34868,10199178,2
34869,10199179,2
34870,10199180,2
34871,10199181,2
34872,10199182,1
34873,10199183,3
34874,10199184,2
34875,10199185,3
34876,10199186,1
34877,10199187,2
34878,10199188,3
34879,10199189,1
34880,10199190,2
34881,10199191,2
34882,10199192,1
34883,10199193,3
34884,10199194,3
34885,10199195,2
34886,10199196,2
34887,10199197,1
34888,10199198,1
34889,10199199,3
34890,10199200,3
34891,10199201,2
34892,10199202,3
34893,10199203,3
34894,10199204,1
34895,10199205,3
34896,10199206,3
34897,10199207,3
34898,10199208,2
34899,10199209,3
34900,10199210,2
34901,10199211,3
34902,10199212,3
34903,10199213,2
34904,10199214,3
34905,10199215,3
34906,10199216,2
34907,10199217,3
34908,10199218,2
34909,10199219,2
34910,10199220,2
34911,10199221,1
34912,10199222,2
34913,10199223,3
34914,10199224,3
34915,10199225,3
34916,10199226,3
34917,10199227,2
34918,10199228,1
34919,10199229,2
34920,10199230,2
34921,10199231,1
34922,10199232,2
34923,10199233,3
34924,10199234,3
34925,10199235,1
34926,10199236,3
34927,10199237,2
34928,10199238,3
34929,10199239,2
34930,10199240,1
34931,10199241,2
34932,10199242,3
34933,10199243,3
34934,10199244,2
34935,10199245,1
34936,10199246,3
34937,10199247,3
34938,10199248,2
34939,10199249,1
34940,10199250,2
34941,10199251,2
34942,10199252,2
34943,10199253,3
34944,10199254,3
34945,10199255,3
34946,10199256,2
34947,10199257,3
34948,10199258,1
34949,10199259,2
34950,10199260,1
34951,10199261,2
34952,10199262,1
34953,10199263,3
34954,10199264,3
34955,10199265,2
34956,10199266,2
34957,10199267,1
34958,10199268,3
34959,10199269,3
34960,10199270,2
34961,10199271,3
34962,10199272,3
34963,10199273,2
34964,10199274,1
34965,10199275,1
34966,10199276,2
34967,10199277,1
34968,10199278,3
34969,10199279,3
34970,10199280,2
34971,10199281,1
34972,10199282,1
34973,10199283,2
34974,10199284,2
34975,10199285,2
34976,10199286,3
34977,10199287,1
34978,10199288,3
34979,10199289,3
34980,10199290,3
34981,10199291,3
34982,10199292,3
34983,10199293,2
34984,10199294,3
34985,10199295,2
34986,10199296,3
34987,10199297,2
34988,10199298,3
34989,10199299,2
34990,10199300,2
34991,10199301,1
34992,10199302,3
34993,10199303,3
34994,10199304,2
34995,10199305,3
34996,10199306,2
34997,10199307,3
34998,10199308,3
34999,10199309,3
35000,10199310,2
35001,10199311,2
35002,10199312,3
35003,10199313,2
35004,10199314,2
35005,10199315,1
35006,10199316,3
35007,10199317,2
35008,10199318,1
35009,10199319,3
35010,10199320,3
35011,10199321,3
35012,10199322,3
35013,10199323,2
35014,10199324,2
35015,10199325,3
35016,10199326,3
35017,10199327,3
35018,10199328,2
35019,10199329,2
35020,10199330,3
35021,10199331,2
35022,10199332,3
35023,10199333,3
35024,10199334,3
35025,10199335,1
35026,10199336,3
35027,10199337,2
35028,10199338,2
35029,10199339,2
35030,10199340,2
35031,10199341,2
35032,10199342,2
35033,10199343,1
35034,10199344,2
35035,10199345,3
35036,10199346,3
35037,10199347,2
35038,10199348,2
35039,10199349,2
35040,10199350,2
35041,10199351,1
35042,10199352,2
35043,10199353,2
35044,10199354,3
35045,10199355,2
35046,10199356,3
35047,10199357,1
35048,10199358,1
35049,10199359,2
35050,10199360,1
35051,10199361,3
35052,10199362,1
35053,10199363,2
35054,10199364,2
35055,10199365,3
35056,10199366,1
35057,10199367,3
35058,10199368,2
35059,10199369,2
35060,10199370,3
35061,10199371,3
35062,10199372,1
35063,10199373,3
35064,10199374,3
35065,10199375,2
35066,10199376,1
35067,10199377,1
35068,10199378,1
35069,10199379,2
35070,10199380,3
35071,10199381,2
35072,10199382,3
35073,10199383,3
35074,10199384,2
35075,10199385,3
35076,10199386,2
35077,10199387,3
35078,10199388,3
35079,10199389,1
35080,10199390,2
35081,10199391,2
35082,10199392,2
35083,10199393,1
35084,10199394,3
35085,10199395,3
35086,10199396,3
35087,10199397,1
35088,10199398,2
35089,10199399,3
35090,10199400,2
35091,10199401,3
35092,10199402,2
35093,10199403,1
35094,10199404,2
35095,10199405,1
35096,10199406,2
35097,10199407,2
35098,10199408,2
35099,10199409,2
35100,10199410,3
35101,10199411,2
35102,10199412,2
35103,10199413,1
35104,10199414,1
35105,10199415,3
35106,10199416,2
35107,10199417,2
35108,10199418,3
35109,10199419,3
35110,10199420,3
35111,10199421,2
35112,10199422,2
35113,10199423,3
35114,10199424,1
35115,10199425,2
35116,10199426,3
35117,10199427,1
35118,10199428,2
35119,10199429,2
35120,10199430,3
35121,10199431,3
35122,10199432,2
35123,10199433,3
35124,10199434,1
35125,10199435,1
35126,10199436,3
35127,10199437,3
35128,10199438,2
35129,10199439,3
35130,10199440,2
35131,10199441,2
35132,10199442,3
35133,10199443,1
35134,10199444,2
35135,10199445,3
35136,10199446,1
35137,10199447,1
35138,10199448,2
35139,10199449,2
35140,10199450,2
35141,10199451,2
35142,10199452,2
35143,10199453,3
35144,10199454,2
35145,10199455,2
35146,10199456,2
35147,10199457,2
35148,10199458,2
35149,10199459,2
35150,10199460,2
35151,10199461,2
35152,10199462,2
35153,10199463,2
35154,10199464,3
35155,10199465,2
35156,10199466,3
35157,10199467,2
35158,10199468,3
35159,10199469,2
35160,10199470,3
35161,10199471,1
35162,10199472,2
35163,10199473,3
35164,10199474,2
35165,10199475,3
35166,10199476,3
35167,10199477,2
35168,10199478,3
35169,10199479,3
35170,10199480,3
35171,10199481,3
35172,10199482,1
35173,10199483,2
35174,10199484,1
35175,10199485,3
35176,10199486,2
35177,10199487,3
35178,10199488,2
35179,10199489,2
35180,10199490,2
35181,10199491,3
35182,10199492,3
35183,10199493,1
35184,10199494,2
35185,10199495,3
35186,10199496,3
35187,10199497,2
35188,10199498,2
35189,10199499,3
35190,10199500,2
35191,10199501,3
35192,10199502,2
35193,10199503,1
35194,10199504,3
35195,10199505,2
35196,10199506,3
35197,10199507,2
35198,10199508,1
35199,10199509,2
35200,10199510,2
35201,10199511,3
35202,10199512,2
35203,10199513,2
35204,10199514,1
35205,10199515,3
35206,10199516,3
35207,10199517,2
35208,10199518,1
35209,10199519,3
35210,10199520,1
35211,10199521,3
