,Loan_ID,Interest_Rate
26283,10190593,3
26284,10190594,1
26285,10190595,1
26286,10190596,1
26287,10190597,3
26288,10190598,3
26289,10190599,2
26290,10190600,3
26291,10190601,3
26292,10190602,1
26293,10190603,3
26294,10190604,2
26295,10190605,2
26296,10190606,1
26297,10190607,2
26298,10190608,1
26299,10190609,1
26300,10190610,1
26301,10190611,1
26302,10190612,2
26303,10190613,3
26304,10190614,2
26305,10190615,1
26306,10190616,2
26307,10190617,3
26308,10190618,2
26309,10190619,1
26310,10190620,2
26311,10190621,2
26312,10190622,1
26313,10190623,3
26314,10190624,1
26315,10190625,1
26316,10190626,3
26317,10190627,1
26318,10190628,2
26319,10190629,2
26320,10190630,3
26321,10190631,1
26322,10190632,2
26323,10190633,3
26324,10190634,2
26325,10190635,2
26326,10190636,3
26327,10190637,2
26328,10190638,3
26329,10190639,2
26330,10190640,2
26331,10190641,1
26332,10190642,3
26333,10190643,2
26334,10190644,1
26335,10190645,2
26336,10190646,2
26337,10190647,3
26338,10190648,2
26339,10190649,3
26340,10190650,1
26341,10190651,3
26342,10190652,3
26343,10190653,2
26344,10190654,2
26345,10190655,3
26346,10190656,3
26347,10190657,3
26348,10190658,2
26349,10190659,1
26350,10190660,3
26351,10190661,3
26352,10190662,3
26353,10190663,3
26354,10190664,2
26355,10190665,2
26356,10190666,3
26357,10190667,3
26358,10190668,2
26359,10190669,2
26360,10190670,2
26361,10190671,3
26362,10190672,3
26363,10190673,2
26364,10190674,3
26365,10190675,3
26366,10190676,2
26367,10190677,2
26368,10190678,3
26369,10190679,3
26370,10190680,2
26371,10190681,3
26372,10190682,1
26373,10190683,3
26374,10190684,2
26375,10190685,2
26376,10190686,1
26377,10190687,3
26378,10190688,3
26379,10190689,3
26380,10190690,2
26381,10190691,2
26382,10190692,1
26383,10190693,2
26384,10190694,2
26385,10190695,1
26386,10190696,1
26387,10190697,2
26388,10190698,3
26389,10190699,2
26390,10190700,2
26391,10190701,1
26392,10190702,1
26393,10190703,2
26394,10190704,2
26395,10190705,2
26396,10190706,1
26397,10190707,3
26398,10190708,2
26399,10190709,3
26400,10190710,2
26401,10190711,2
26402,10190712,2
26403,10190713,3
26404,10190714,2
26405,10190715,3
26406,10190716,2
26407,10190717,2
26408,10190718,3
26409,10190719,3
26410,10190720,3
26411,10190721,2
26412,10190722,3
26413,10190723,2
26414,10190724,2
26415,10190725,3
26416,10190726,1
26417,10190727,3
26418,10190728,2
26419,10190729,2
26420,10190730,2
26421,10190731,2
26422,10190732,3
26423,10190733,2
26424,10190734,2
26425,10190735,1
26426,10190736,3
26427,10190737,1
26428,10190738,2
26429,10190739,3
26430,10190740,2
26431,10190741,3
26432,10190742,3
26433,10190743,2
26434,10190744,3
26435,10190745,3
26436,10190746,3
26437,10190747,3
26438,10190748,3
26439,10190749,3
26440,10190750,3
26441,10190751,1
26442,10190752,2
26443,10190753,2
26444,10190754,2
26445,10190755,2
26446,10190756,2
26447,10190757,3
26448,10190758,2
26449,10190759,3
26450,10190760,3
26451,10190761,1
26452,10190762,2
26453,10190763,2
26454,10190764,2
26455,10190765,2
26456,10190766,2
26457,10190767,3
26458,10190768,3
26459,10190769,3
26460,10190770,1
26461,10190771,2
26462,10190772,3
26463,10190773,3
26464,10190774,3
26465,10190775,2
26466,10190776,3
26467,10190777,2
26468,10190778,3
26469,10190779,3
26470,10190780,3
26471,10190781,1
26472,10190782,2
26473,10190783,1
26474,10190784,3
26475,10190785,1
26476,10190786,3
26477,10190787,3
26478,10190788,3
26479,10190789,2
26480,10190790,2
26481,10190791,2
26482,10190792,3
26483,10190793,3
26484,10190794,3
26485,10190795,3
26486,10190796,2
26487,10190797,2
26488,10190798,2
26489,10190799,2
26490,10190800,3
26491,10190801,2
26492,10190802,3
26493,10190803,2
26494,10190804,2
26495,10190805,2
26496,10190806,2
26497,10190807,2
26498,10190808,2
26499,10190809,3
26500,10190810,1
26501,10190811,3
26502,10190812,3
26503,10190813,2
26504,10190814,2
26505,10190815,3
26506,10190816,2
26507,10190817,2
26508,10190818,1
26509,10190819,3
26510,10190820,3
26511,10190821,2
26512,10190822,1
26513,10190823,1
26514,10190824,3
26515,10190825,3
26516,10190826,3
26517,10190827,3
26518,10190828,2
26519,10190829,2
26520,10190830,3
26521,10190831,3
26522,10190832,2
26523,10190833,2
26524,10190834,2
26525,10190835,2
26526,10190836,3
26527,10190837,2
26528,10190838,3
26529,10190839,2
26530,10190840,2
26531,10190841,3
26532,10190842,1
26533,10190843,2
26534,10190844,3
26535,10190845,2
26536,10190846,2
26537,10190847,1
26538,10190848,1
26539,10190849,3
26540,10190850,2
26541,10190851,2
26542,10190852,3
26543,10190853,2
26544,10190854,2
26545,10190855,2
26546,10190856,1
26547,10190857,2
26548,10190858,2
26549,10190859,2
26550,10190860,2
26551,10190861,1
26552,10190862,3
26553,10190863,2
26554,10190864,3
26555,10190865,2
26556,10190866,2
26557,10190867,1
26558,10190868,2
26559,10190869,2
26560,10190870,2
26561,10190871,1
26562,10190872,2
26563,10190873,1
26564,10190874,3
26565,10190875,3
26566,10190876,1
26567,10190877,2
26568,10190878,3
26569,10190879,2
26570,10190880,2
26571,10190881,3
26572,10190882,2
26573,10190883,3
26574,10190884,3
26575,10190885,1
26576,10190886,2
26577,10190887,3
26578,10190888,3
26579,10190889,1
26580,10190890,2
26581,10190891,2
26582,10190892,2
26583,10190893,3
26584,10190894,2
26585,10190895,1
26586,10190896,2
26587,10190897,3
26588,10190898,2
26589,10190899,3
26590,10190900,1
26591,10190901,2
26592,10190902,1
26593,10190903,2
26594,10190904,3
26595,10190905,3
26596,10190906,3
26597,10190907,1
26598,10190908,2
26599,10190909,2
26600,10190910,2
26601,10190911,1
26602,10190912,2
26603,10190913,1
26604,10190914,3
26605,10190915,2
26606,10190916,3
26607,10190917,2
26608,10190918,2
26609,10190919,3
26610,10190920,3
26611,10190921,3
26612,10190922,2
26613,10190923,3
26614,10190924,2
26615,10190925,2
26616,10190926,2
26617,10190927,2
26618,10190928,3
26619,10190929,2
26620,10190930,2
26621,10190931,3
26622,10190932,3
26623,10190933,1
26624,10190934,1
26625,10190935,2
26626,10190936,2
26627,10190937,2
26628,10190938,2
26629,10190939,2
26630,10190940,2
26631,10190941,3
26632,10190942,2
26633,10190943,2
26634,10190944,3
26635,10190945,2
26636,10190946,2
26637,10190947,2
26638,10190948,2
26639,10190949,2
26640,10190950,2
26641,10190951,2
26642,10190952,2
26643,10190953,2
26644,10190954,3
26645,10190955,2
26646,10190956,3
26647,10190957,1
26648,10190958,2
26649,10190959,2
26650,10190960,1
26651,10190961,3
26652,10190962,3
26653,10190963,2
26654,10190964,3
26655,10190965,1
26656,10190966,2
26657,10190967,3
26658,10190968,2
26659,10190969,3
26660,10190970,3
26661,10190971,2
26662,10190972,2
26663,10190973,1
26664,10190974,3
26665,10190975,2
26666,10190976,2
26667,10190977,2
26668,10190978,3
26669,10190979,3
26670,10190980,2
26671,10190981,3
26672,10190982,3
26673,10190983,1
26674,10190984,1
26675,10190985,2
26676,10190986,2
26677,10190987,3
26678,10190988,2
26679,10190989,3
26680,10190990,2
26681,10190991,3
26682,10190992,3
26683,10190993,2
26684,10190994,3
26685,10190995,1
26686,10190996,1
26687,10190997,2
26688,10190998,1
26689,10190999,1
26690,10191000,2
26691,10191001,3
26692,10191002,2
26693,10191003,3
26694,10191004,1
26695,10191005,1
26696,10191006,2
26697,10191007,3
26698,10191008,3
26699,10191009,1
26700,10191010,2
26701,10191011,3
26702,10191012,3
26703,10191013,2
26704,10191014,2
26705,10191015,1
26706,10191016,2
26707,10191017,2
26708,10191018,1
26709,10191019,3
26710,10191020,2
26711,10191021,1
26712,10191022,2
26713,10191023,2
26714,10191024,1
26715,10191025,2
26716,10191026,2
26717,10191027,3
26718,10191028,2
26719,10191029,2
26720,10191030,2
26721,10191031,2
26722,10191032,3
26723,10191033,2
26724,10191034,3
26725,10191035,2
26726,10191036,2
26727,10191037,2
26728,10191038,2
26729,10191039,2
26730,10191040,3
26731,10191041,3
26732,10191042,3
26733,10191043,3
26734,10191044,2
26735,10191045,3
26736,10191046,3
26737,10191047,3
26738,10191048,3
26739,10191049,2
26740,10191050,2
26741,10191051,3
26742,10191052,2
26743,10191053,2
26744,10191054,2
26745,10191055,3
26746,10191056,3
26747,10191057,3
26748,10191058,2
26749,10191059,2
26750,10191060,1
26751,10191061,2
26752,10191062,3
26753,10191063,2
26754,10191064,2
26755,10191065,2
26756,10191066,1
26757,10191067,2
26758,10191068,3
26759,10191069,2
26760,10191070,3
26761,10191071,2
26762,10191072,1
26763,10191073,2
26764,10191074,1
26765,10191075,2
26766,10191076,2
26767,10191077,3
26768,10191078,2
26769,10191079,1
26770,10191080,3
26771,10191081,2
26772,10191082,2
26773,10191083,3
26774,10191084,2
26775,10191085,3
26776,10191086,2
26777,10191087,1
26778,10191088,2
26779,10191089,2
26780,10191090,2
26781,10191091,3
26782,10191092,1
26783,10191093,2
26784,10191094,3
26785,10191095,2
26786,10191096,3
26787,10191097,1
26788,10191098,2
26789,10191099,1
26790,10191100,3
26791,10191101,2
26792,10191102,2
26793,10191103,2
26794,10191104,3
26795,10191105,2
26796,10191106,1
26797,10191107,1
26798,10191108,3
26799,10191109,2
26800,10191110,2
26801,10191111,2
26802,10191112,2
26803,10191113,3
26804,10191114,2
26805,10191115,2
26806,10191116,2
26807,10191117,1
26808,10191118,3
26809,10191119,3
26810,10191120,2
26811,10191121,2
26812,10191122,3
26813,10191123,1
26814,10191124,3
26815,10191125,2
26816,10191126,2
26817,10191127,2
26818,10191128,2
26819,10191129,2
26820,10191130,2
26821,10191131,1
26822,10191132,1
26823,10191133,2
26824,10191134,3
26825,10191135,2
26826,10191136,3
26827,10191137,3
26828,10191138,2
26829,10191139,3
26830,10191140,1
26831,10191141,1
26832,10191142,3
26833,10191143,2
26834,10191144,3
26835,10191145,1
26836,10191146,1
26837,10191147,2
26838,10191148,2
26839,10191149,2
26840,10191150,3
26841,10191151,2
26842,10191152,3
26843,10191153,3
26844,10191154,2
26845,10191155,1
26846,10191156,2
26847,10191157,3
26848,10191158,2
26849,10191159,1
26850,10191160,3
26851,10191161,3
26852,10191162,1
26853,10191163,2
26854,10191164,3
26855,10191165,2
26856,10191166,2
26857,10191167,3
26858,10191168,3
26859,10191169,1
26860,10191170,2
26861,10191171,1
26862,10191172,2
26863,10191173,2
26864,10191174,1
26865,10191175,2
26866,10191176,3
26867,10191177,2
26868,10191178,2
26869,10191179,2
26870,10191180,2
26871,10191181,2
26872,10191182,3
26873,10191183,1
26874,10191184,2
26875,10191185,3
26876,10191186,2
26877,10191187,3
26878,10191188,3
26879,10191189,2
26880,10191190,3
26881,10191191,2
26882,10191192,1
26883,10191193,3
26884,10191194,2
26885,10191195,3
26886,10191196,3
26887,10191197,2
26888,10191198,3
26889,10191199,3
26890,10191200,2
26891,10191201,2
26892,10191202,2
26893,10191203,2
26894,10191204,2
26895,10191205,1
26896,10191206,2
26897,10191207,1
26898,10191208,2
26899,10191209,1
26900,10191210,2
26901,10191211,2
26902,10191212,3
26903,10191213,2
26904,10191214,3
26905,10191215,2
26906,10191216,1
26907,10191217,3
26908,10191218,3
26909,10191219,3
26910,10191220,1
26911,10191221,3
26912,10191222,3
26913,10191223,2
26914,10191224,2
26915,10191225,2
26916,10191226,3
26917,10191227,3
26918,10191228,2
26919,10191229,3
26920,10191230,3
26921,10191231,1
26922,10191232,2
26923,10191233,2
26924,10191234,2
26925,10191235,2
26926,10191236,2
26927,10191237,3
26928,10191238,2
26929,10191239,3
26930,10191240,2
26931,10191241,3
26932,10191242,3
26933,10191243,3
26934,10191244,2
26935,10191245,2
26936,10191246,2
26937,10191247,3
26938,10191248,2
26939,10191249,3
26940,10191250,3
26941,10191251,2
26942,10191252,2
26943,10191253,3
26944,10191254,3
26945,10191255,2
26946,10191256,3
26947,10191257,3
26948,10191258,2
26949,10191259,1
26950,10191260,3
26951,10191261,1
26952,10191262,2
26953,10191263,2
26954,10191264,2
26955,10191265,2
26956,10191266,2
26957,10191267,2
26958,10191268,2
26959,10191269,3
26960,10191270,2
26961,10191271,1
26962,10191272,2
26963,10191273,3
26964,10191274,2
26965,10191275,2
26966,10191276,2
26967,10191277,2
26968,10191278,3
26969,10191279,2
26970,10191280,3
26971,10191281,2
26972,10191282,2
26973,10191283,2
26974,10191284,2
26975,10191285,3
26976,10191286,2
26977,10191287,3
26978,10191288,1
26979,10191289,3
26980,10191290,3
26981,10191291,1
26982,10191292,2
26983,10191293,3
26984,10191294,3
26985,10191295,2
26986,10191296,3
26987,10191297,2
26988,10191298,3
26989,10191299,1
26990,10191300,2
26991,10191301,2
26992,10191302,3
26993,10191303,2
26994,10191304,1
26995,10191305,2
26996,10191306,2
26997,10191307,1
26998,10191308,2
26999,10191309,2
27000,10191310,3
27001,10191311,2
27002,10191312,2
27003,10191313,2
27004,10191314,2
27005,10191315,3
27006,10191316,3
27007,10191317,3
27008,10191318,2
27009,10191319,2
27010,10191320,2
27011,10191321,2
27012,10191322,2
27013,10191323,2
27014,10191324,2
27015,10191325,2
27016,10191326,2
27017,10191327,2
27018,10191328,1
27019,10191329,3
27020,10191330,1
27021,10191331,1
27022,10191332,1
27023,10191333,2
27024,10191334,1
27025,10191335,2
27026,10191336,1
27027,10191337,2
27028,10191338,2
27029,10191339,1
27030,10191340,1
27031,10191341,2
27032,10191342,2
27033,10191343,1
27034,10191344,3
27035,10191345,3
27036,10191346,2
27037,10191347,3
27038,10191348,2
27039,10191349,1
27040,10191350,3
27041,10191351,1
27042,10191352,2
27043,10191353,1
27044,10191354,1
27045,10191355,3
27046,10191356,2
27047,10191357,2
27048,10191358,2
27049,10191359,1
27050,10191360,2
27051,10191361,3
27052,10191362,1
27053,10191363,2
27054,10191364,3
27055,10191365,3
27056,10191366,2
27057,10191367,2
27058,10191368,2
27059,10191369,2
27060,10191370,2
27061,10191371,3
27062,10191372,1
27063,10191373,2
27064,10191374,2
27065,10191375,3
27066,10191376,3
27067,10191377,2
27068,10191378,2
27069,10191379,2
27070,10191380,3
27071,10191381,2
27072,10191382,3
27073,10191383,2
27074,10191384,2
27075,10191385,2
27076,10191386,3
27077,10191387,3
27078,10191388,1
27079,10191389,1
27080,10191390,2
27081,10191391,2
27082,10191392,2
27083,10191393,3
27084,10191394,3
27085,10191395,1
27086,10191396,1
27087,10191397,3
27088,10191398,2
27089,10191399,3
27090,10191400,3
27091,10191401,1
27092,10191402,3
27093,10191403,2
27094,10191404,3
27095,10191405,2
27096,10191406,3
27097,10191407,2
27098,10191408,3
27099,10191409,3
27100,10191410,2
27101,10191411,1
27102,10191412,2
27103,10191413,2
27104,10191414,1
27105,10191415,1
27106,10191416,2
27107,10191417,2
27108,10191418,1
27109,10191419,1
27110,10191420,3
27111,10191421,3
27112,10191422,2
27113,10191423,2
27114,10191424,3
27115,10191425,1
27116,10191426,3
27117,10191427,2
27118,10191428,1
27119,10191429,3
27120,10191430,2
27121,10191431,2
27122,10191432,2
27123,10191433,3
27124,10191434,3
27125,10191435,2
27126,10191436,2
27127,10191437,2
27128,10191438,2
27129,10191439,2
27130,10191440,1
27131,10191441,1
27132,10191442,1
27133,10191443,2
27134,10191444,3
27135,10191445,2
27136,10191446,3
27137,10191447,2
27138,10191448,2
27139,10191449,1
27140,10191450,2
27141,10191451,2
27142,10191452,3
27143,10191453,2
27144,10191454,1
27145,10191455,3
27146,10191456,3
27147,10191457,2
27148,10191458,3
27149,10191459,2
27150,10191460,2
27151,10191461,3
27152,10191462,3
27153,10191463,3
27154,10191464,2
27155,10191465,3
27156,10191466,3
27157,10191467,2
27158,10191468,1
27159,10191469,1
27160,10191470,2
27161,10191471,2
27162,10191472,2
27163,10191473,3
27164,10191474,3
27165,10191475,2
27166,10191476,3
27167,10191477,1
27168,10191478,3
27169,10191479,2
27170,10191480,3
27171,10191481,3
27172,10191482,2
27173,10191483,3
27174,10191484,1
27175,10191485,2
27176,10191486,2
27177,10191487,2
27178,10191488,2
27179,10191489,3
27180,10191490,2
27181,10191491,2
27182,10191492,3
27183,10191493,2
27184,10191494,2
27185,10191495,3
27186,10191496,3
27187,10191497,2
27188,10191498,2
27189,10191499,3
27190,10191500,1
27191,10191501,1
27192,10191502,2
27193,10191503,3
27194,10191504,2
27195,10191505,1
27196,10191506,2
27197,10191507,2
27198,10191508,3
27199,10191509,2
27200,10191510,1
27201,10191511,3
27202,10191512,3
27203,10191513,3
27204,10191514,3
27205,10191515,2
27206,10191516,3
27207,10191517,2
27208,10191518,2
27209,10191519,2
27210,10191520,3
27211,10191521,2
27212,10191522,1
27213,10191523,2
27214,10191524,2
27215,10191525,2
27216,10191526,3
27217,10191527,1
27218,10191528,2
27219,10191529,2
27220,10191530,2
27221,10191531,2
27222,10191532,1
27223,10191533,1
27224,10191534,3
27225,10191535,2
27226,10191536,3
27227,10191537,3
27228,10191538,2
27229,10191539,2
27230,10191540,2
27231,10191541,2
27232,10191542,2
27233,10191543,2
27234,10191544,1
27235,10191545,2
27236,10191546,3
27237,10191547,2
27238,10191548,2
27239,10191549,3
27240,10191550,3
27241,10191551,2
27242,10191552,3
27243,10191553,2
27244,10191554,3
27245,10191555,2
27246,10191556,1
27247,10191557,3
27248,10191558,3
27249,10191559,1
27250,10191560,3
27251,10191561,3
27252,10191562,2
27253,10191563,3
27254,10191564,2
27255,10191565,2
27256,10191566,2
27257,10191567,2
27258,10191568,2
27259,10191569,2
27260,10191570,2
27261,10191571,2
27262,10191572,3
27263,10191573,3
27264,10191574,3
27265,10191575,2
27266,10191576,2
27267,10191577,2
27268,10191578,3
27269,10191579,2
27270,10191580,2
27271,10191581,3
27272,10191582,3
27273,10191583,1
27274,10191584,1
27275,10191585,2
27276,10191586,2
27277,10191587,3
27278,10191588,1
27279,10191589,2
27280,10191590,2
27281,10191591,3
27282,10191592,1
27283,10191593,1
27284,10191594,1
27285,10191595,3
27286,10191596,2
27287,10191597,2
27288,10191598,3
27289,10191599,3
27290,10191600,2
27291,10191601,2
27292,10191602,3
27293,10191603,3
27294,10191604,2
27295,10191605,3
27296,10191606,2
27297,10191607,3
27298,10191608,3
27299,10191609,2
27300,10191610,2
27301,10191611,2
27302,10191612,2
27303,10191613,2
27304,10191614,1
27305,10191615,2
27306,10191616,2
27307,10191617,2
27308,10191618,3
27309,10191619,3
27310,10191620,2
27311,10191621,2
27312,10191622,2
27313,10191623,3
27314,10191624,2
27315,10191625,3
27316,10191626,3
27317,10191627,2
27318,10191628,3
27319,10191629,1
27320,10191630,3
27321,10191631,3
27322,10191632,2
27323,10191633,2
27324,10191634,2
27325,10191635,3
27326,10191636,2
27327,10191637,2
27328,10191638,2
27329,10191639,3
27330,10191640,2
27331,10191641,2
27332,10191642,2
27333,10191643,3
27334,10191644,2
27335,10191645,3
27336,10191646,1
27337,10191647,2
27338,10191648,2
27339,10191649,2
27340,10191650,2
27341,10191651,3
27342,10191652,3
27343,10191653,2
27344,10191654,1
27345,10191655,1
27346,10191656,2
27347,10191657,3
27348,10191658,1
27349,10191659,3
27350,10191660,2
27351,10191661,1
27352,10191662,1
27353,10191663,3
27354,10191664,3
27355,10191665,3
27356,10191666,3
27357,10191667,2
27358,10191668,1
27359,10191669,1
27360,10191670,2
27361,10191671,3
27362,10191672,2
27363,10191673,3
27364,10191674,3
27365,10191675,2
27366,10191676,3
27367,10191677,2
27368,10191678,2
27369,10191679,3
27370,10191680,3
27371,10191681,2
27372,10191682,3
27373,10191683,2
27374,10191684,2
27375,10191685,2
27376,10191686,3
27377,10191687,1
27378,10191688,3
27379,10191689,3
27380,10191690,2
27381,10191691,1
27382,10191692,2
27383,10191693,2
27384,10191694,2
27385,10191695,1
27386,10191696,2
27387,10191697,2
27388,10191698,1
27389,10191699,1
27390,10191700,2
27391,10191701,3
27392,10191702,1
27393,10191703,2
27394,10191704,2
27395,10191705,1
27396,10191706,1
27397,10191707,2
27398,10191708,3
27399,10191709,2
27400,10191710,2
27401,10191711,1
27402,10191712,2
27403,10191713,2
27404,10191714,1
27405,10191715,2
27406,10191716,3
27407,10191717,3
27408,10191718,1
27409,10191719,2
27410,10191720,2
27411,10191721,3
27412,10191722,1
27413,10191723,1
27414,10191724,3
27415,10191725,2
27416,10191726,3
27417,10191727,3
27418,10191728,2
27419,10191729,3
27420,10191730,2
27421,10191731,2
27422,10191732,2
27423,10191733,3
27424,10191734,3
27425,10191735,2
27426,10191736,3
27427,10191737,3
27428,10191738,3
27429,10191739,2
27430,10191740,3
27431,10191741,2
27432,10191742,2
27433,10191743,2
27434,10191744,3
27435,10191745,3
27436,10191746,3
27437,10191747,2
27438,10191748,2
27439,10191749,3
27440,10191750,2
27441,10191751,1
27442,10191752,2
27443,10191753,2
27444,10191754,3
27445,10191755,2
27446,10191756,2
27447,10191757,3
27448,10191758,2
27449,10191759,2
27450,10191760,2
27451,10191761,2
27452,10191762,2
27453,10191763,3
27454,10191764,3
27455,10191765,2
27456,10191766,2
27457,10191767,2
27458,10191768,2
27459,10191769,1
27460,10191770,1
27461,10191771,2
27462,10191772,2
27463,10191773,2
27464,10191774,3
27465,10191775,2
27466,10191776,2
27467,10191777,2
27468,10191778,1
27469,10191779,2
27470,10191780,2
27471,10191781,3
27472,10191782,1
27473,10191783,3
27474,10191784,3
27475,10191785,1
27476,10191786,1
27477,10191787,2
27478,10191788,3
27479,10191789,3
27480,10191790,2
27481,10191791,2
27482,10191792,2
27483,10191793,3
27484,10191794,3
27485,10191795,1
27486,10191796,3
27487,10191797,3
27488,10191798,2
27489,10191799,1
27490,10191800,3
27491,10191801,3
27492,10191802,3
27493,10191803,3
27494,10191804,2
27495,10191805,1
27496,10191806,3
27497,10191807,2
27498,10191808,1
27499,10191809,3
27500,10191810,3
27501,10191811,3
27502,10191812,2
27503,10191813,1
27504,10191814,3
27505,10191815,2
27506,10191816,3
27507,10191817,3
27508,10191818,2
27509,10191819,2
27510,10191820,2
27511,10191821,2
27512,10191822,2
27513,10191823,2
27514,10191824,2
27515,10191825,2
27516,10191826,2
27517,10191827,2
27518,10191828,2
27519,10191829,3
27520,10191830,2
27521,10191831,2
27522,10191832,1
27523,10191833,2
27524,10191834,3
27525,10191835,3
27526,10191836,2
27527,10191837,2
27528,10191838,2
27529,10191839,2
27530,10191840,2
27531,10191841,2
27532,10191842,2
27533,10191843,1
27534,10191844,3
27535,10191845,3
27536,10191846,3
27537,10191847,2
27538,10191848,2
27539,10191849,3
27540,10191850,2
27541,10191851,1
27542,10191852,2
27543,10191853,3
27544,10191854,2
27545,10191855,2
27546,10191856,1
27547,10191857,3
27548,10191858,2
27549,10191859,2
27550,10191860,3
27551,10191861,2
27552,10191862,3
27553,10191863,2
27554,10191864,2
27555,10191865,2
27556,10191866,3
27557,10191867,2
27558,10191868,3
27559,10191869,3
27560,10191870,2
27561,10191871,1
27562,10191872,1
27563,10191873,3
27564,10191874,3
27565,10191875,3
27566,10191876,1
27567,10191877,2
27568,10191878,2
27569,10191879,3
27570,10191880,2
27571,10191881,2
27572,10191882,3
27573,10191883,1
27574,10191884,2
27575,10191885,2
27576,10191886,3
27577,10191887,2
27578,10191888,3
27579,10191889,2
27580,10191890,2
27581,10191891,2
27582,10191892,1
27583,10191893,3
27584,10191894,1
27585,10191895,3
27586,10191896,3
27587,10191897,1
27588,10191898,2
27589,10191899,2
27590,10191900,3
27591,10191901,2
27592,10191902,2
27593,10191903,2
27594,10191904,2
27595,10191905,2
27596,10191906,2
27597,10191907,1
27598,10191908,2
27599,10191909,3
27600,10191910,1
27601,10191911,3
27602,10191912,3
27603,10191913,2
27604,10191914,2
27605,10191915,2
27606,10191916,3
27607,10191917,3
27608,10191918,2
27609,10191919,2
27610,10191920,1
27611,10191921,2
27612,10191922,3
27613,10191923,2
27614,10191924,3
27615,10191925,1
27616,10191926,2
27617,10191927,2
27618,10191928,2
27619,10191929,3
27620,10191930,3
27621,10191931,2
27622,10191932,3
27623,10191933,2
27624,10191934,1
27625,10191935,2
27626,10191936,2
27627,10191937,2
27628,10191938,2
27629,10191939,2
27630,10191940,3
27631,10191941,1
27632,10191942,2
27633,10191943,3
27634,10191944,2
27635,10191945,3
27636,10191946,1
27637,10191947,3
27638,10191948,2
27639,10191949,1
27640,10191950,2
27641,10191951,2
27642,10191952,1
27643,10191953,1
27644,10191954,3
27645,10191955,2
27646,10191956,2
27647,10191957,3
27648,10191958,3
27649,10191959,2
27650,10191960,1
27651,10191961,2
27652,10191962,2
27653,10191963,2
27654,10191964,2
27655,10191965,3
27656,10191966,1
27657,10191967,2
27658,10191968,2
27659,10191969,1
27660,10191970,3
27661,10191971,2
27662,10191972,2
27663,10191973,2
27664,10191974,3
27665,10191975,1
27666,10191976,3
27667,10191977,3
27668,10191978,3
27669,10191979,3
27670,10191980,3
27671,10191981,3
27672,10191982,1
27673,10191983,2
27674,10191984,2
27675,10191985,1
27676,10191986,3
27677,10191987,3
27678,10191988,1
27679,10191989,2
27680,10191990,3
27681,10191991,1
27682,10191992,2
27683,10191993,3
27684,10191994,3
27685,10191995,3
27686,10191996,2
27687,10191997,3
27688,10191998,3
27689,10191999,3
27690,10192000,3
27691,10192001,2
27692,10192002,2
27693,10192003,2
27694,10192004,2
27695,10192005,2
27696,10192006,1
27697,10192007,3
27698,10192008,3
27699,10192009,1
27700,10192010,2
27701,10192011,2
27702,10192012,3
27703,10192013,3
27704,10192014,2
27705,10192015,3
27706,10192016,3
27707,10192017,2
27708,10192018,2
27709,10192019,3
27710,10192020,2
27711,10192021,1
27712,10192022,1
27713,10192023,2
27714,10192024,3
27715,10192025,2
27716,10192026,2
27717,10192027,3
27718,10192028,2
27719,10192029,1
27720,10192030,2
27721,10192031,3
27722,10192032,3
27723,10192033,1
27724,10192034,2
27725,10192035,2
27726,10192036,1
27727,10192037,3
27728,10192038,3
27729,10192039,3
27730,10192040,2
27731,10192041,2
27732,10192042,2
27733,10192043,2
27734,10192044,1
27735,10192045,1
27736,10192046,1
27737,10192047,1
27738,10192048,3
27739,10192049,2
27740,10192050,2
27741,10192051,3
27742,10192052,2
27743,10192053,2
27744,10192054,2
27745,10192055,1
27746,10192056,3
27747,10192057,1
27748,10192058,2
27749,10192059,3
27750,10192060,3
27751,10192061,2
27752,10192062,3
27753,10192063,2
27754,10192064,3
27755,10192065,2
27756,10192066,2
27757,10192067,3
27758,10192068,2
27759,10192069,3
27760,10192070,3
27761,10192071,3
27762,10192072,3
27763,10192073,2
27764,10192074,2
27765,10192075,2
27766,10192076,3
27767,10192077,2
27768,10192078,1
27769,10192079,2
27770,10192080,1
27771,10192081,2
27772,10192082,3
27773,10192083,2
27774,10192084,3
27775,10192085,3
27776,10192086,1
27777,10192087,3
27778,10192088,2
27779,10192089,3
27780,10192090,1
27781,10192091,2
27782,10192092,2
27783,10192093,3
27784,10192094,2
27785,10192095,1
27786,10192096,2
27787,10192097,1
27788,10192098,1
27789,10192099,2
27790,10192100,2
27791,10192101,2
27792,10192102,2
27793,10192103,3
27794,10192104,3
27795,10192105,1
27796,10192106,2
27797,10192107,2
27798,10192108,2
27799,10192109,3
27800,10192110,3
27801,10192111,3
27802,10192112,1
27803,10192113,2
27804,10192114,2
27805,10192115,2
27806,10192116,1
27807,10192117,3
27808,10192118,1
27809,10192119,1
27810,10192120,2
27811,10192121,3
27812,10192122,2
27813,10192123,3
27814,10192124,2
27815,10192125,3
27816,10192126,2
27817,10192127,3
27818,10192128,3
27819,10192129,2
27820,10192130,3
27821,10192131,3
27822,10192132,2
27823,10192133,1
27824,10192134,3
27825,10192135,3
27826,10192136,2
27827,10192137,3
27828,10192138,2
27829,10192139,2
27830,10192140,1
27831,10192141,3
27832,10192142,2
27833,10192143,3
27834,10192144,3
27835,10192145,2
